88,88,Temporal_Pole_Sup_R,48.43721973,12.9573991,-18.68983558
89,89,Temporal_Mid_L,-55.368879,-35.48421692,-4.084783488
90,90,Temporal_Mid_R,57.6599002,-39.06566115,-3.275232479
91,91,Temporal_Pole_Mid_L,-36.24437086,12.80066225,-35.86688742
92,92,Temporal_Pole_Mid_R,44.54043808,12.74684078,-34.01811289
93,93,Temporal_Inf_L,-49.53625,-29.791875,-25.019375
94,94,Temporal_Inf_R,53.88206354,-32.63888108,-24.23067191
95,95,Cerebellum_Crus1_L,-34.88532463,-68.44314253,-30.76277372
96,96,Cerebellum_Crus1_R,38.71450151,-68.87160121,-31.34969789
97,97,Cerebellum_Crus2_L,-27.2687434,-75.07972545,-39.94350581
98,98,Cerebellum_Crus2_R,33.17359471,-70.89678791,-41.70170052
99,99,Cerebellum_3_L,-7.617647059,-38.86764706,-20.27941176
100,100,Cerebellum_3_R,13.56280193,-36.21014493,-21.09903382
101,101,Cerebellum_4_5_L,-13.84311111,-45.16311111,-18.76133333
102,102,Cerebellum_4_5_R,18.38850174,-44.66492451,-19.85423926
103,103,Cerebellum_6_L,-22.02538371,-60.75855962,-23.98051948
104,104,Cerebellum_6_R,25.92952646,-60.03760446,-25.44038997
105,105,Cerebellum_7b_L,-31.08974359,-61.54957265,-47.25213675
106,106,Cerebellum_7b_R,34.42883895,-64.9082397,-50.26029963
107,107,Cerebellum_8_L,-24.52914679,-56.27106518,-49.554584
108,108,Cerebellum_8_R,26.2729636,-58.13084922,-51.29809359
109,109,Cerebellum_9_L,-9.753164557,-50.68872267,-47.73590334
110,110,Cerebellum_9_R,10.69035847,-51.25154512,-48.12422744
111,111,Cerebellum_10_L,-21.29166667,-35.5,-43.56944444
112,112,Cerebellum_10_R,27.30503145,-35.51886792,-43.14150943
113,113,Vermis_1_2,1.964028777,-40.67865707,-21.8705036
114,114,Vermis_3,2.552631579,-41.78947368,-13.21929825
115,115,Vermis_4_5,2.334586466,-54.09398496,-7.901503759
116,116,Vermis_6,2.26819407,-68.85040431,-16.893531
117,117,Vermis_7,2.365979381,-73.69587629,-26.85051546
118,118,Vermis_8,2.310699588,-66.15432099,-35.84979424
119,119,Vermis_9,2.109195402,-56.67241379,-36.79885057
120,120,Vermis_10,1.642857143,-47.625,-33.375
121,121,Thal_AV_L,-5.948051948,-6.857142857,8.019480519
122,122,Thal_AV_R,5.340909091,-5.625,7.721590909
123,123,Thal_LP_L,-9.859223301,-16.91747573,14.75242718
124,124,Thal_LP_R,8.390625,-14.703125,14.078125
125,125,Thal_VA_L,-10.71315372,-5.022187005,3.778129952
126,126,Thal_VA_R,10.3264,-3.7984,3.4704
127,127,Thal_VL_L,-13.40183066,-12.27139588,6.847597254
128,128,Thal_VL_R,12.88351861,-11.08699855,6.452875785
129,129,Thal_VPL_L,-17.77060134,-21.44320713,5.347438753
130,130,Thal_VPL_R,16.80865604,-20.39407745,4.875474563
131,131,Thal_IL_L,-9.754761905,-18.04285714,-0.302380952
132,132,Thal_IL_R,9.377088305,-17.05250597,-0.369928401
133,133,,-5.5,-8.875,-4
134,134,,5.5,-9.125,-4.25
135,135,Thal_MDm_L,-4.756,-15.714,4.278
136,136,Thal_MDm_R,4.261811024,-15.11909449,3.774606299
137,137,Thal_MDl_L,-7.628378378,-14.60135135,5.060810811
138,138,Thal_MDl_R,7.207272727,-13.66909091,4.396363636
139,139,Thal_LGN_L,-22.65217391,-24.74202899,-5.611594203
140,140,Thal_LGN_R,21.74262735,-24.78284182,-5.026809651
141,141,Thal_MGN_L,-15.57352941,-24.91176471,-5.580882353
142,142,Thal_MGN_R,15.33333333,-24.48245614,-5.48245614
143,143,Thal_PuI_L,-17.65322581,-29.75403226,-0.294354839
144,144,Thal_PuI_R,16.72156863,-28.8745098,-0.501960784
145,145,Thal_PuM_L,-13.29008152,-28.25815217,6.374320652
146,146,Thal_PuM_R,12.25743243,-27.05540541,6.508108108
147,147,Thal_PuA_L,-12.32706767,-22.9962406,6.740601504
148,148,Thal_PuA_R,11.31751825,-21.81751825,6.627737226
149,149,Thal_PuL_L,-18.71962617,-25.44392523,10.40186916
150,150,Thal_PuL_R,16.255,-23.08,11.775
151,151,ACC_sub_L,-3.617274758,30.37602383,-5.999255398
152,152,ACC_sub_R,5.984848485,31.28787879,-4.924242424
153,153,ACC_pre_L,-4.460127592,43.16826156,6.712121212
154,154,ACC_pre_R,9.333333333,42.77160494,12.22839506
155,155,ACC_sup_L,-3.314876033,24.80247934,22.56115702
156,156,ACC_sup_R,8.398686679,27.01969981,20.67448405
157,157,N_Acc_L,-7.741711642,12.27370856,-7.734772552
158,158,N_Acc_R,10.22380553,12.40989103,-7.559932942
159,159,VTA_L,-3.056338028,-20.83098592,-17.5915493
160,160,VTA_R,4.861538462,-20.83076923,-17.53846154
161,161,SN_pc_L,-7.956175299,-18.5498008,-14.55378486
162,162,SN_pc_R,9.085185185,-18.22222222,-14.62962963
163,163,SN_pr_L,-9.781176471,-15.27294118,-13.78117647
164,164,SN_pr_R,10.98202247,-14.85617978,-13.97078652
165,165,Red_N_L,-4.306034483,-19.72198276,-10.51724138
166,166,Red_N_R,5.946502058,-19.37037037,-10.55144033
167,167,LC_L,-4.395833333,-34.97916667,-27.0625
168,168,LC_R,6.018867925,-35.26415094,-27.73584906
169,169,Raphe_D,0.628378378,-26.87837838,-10.34459459
170,170,Raphe_M,-0.046153846,-30.07692308,-21.95384615
